	HUM_COUNT	HUM_MODE	HUM_AVG	TEMP_COUNT	TEMP_MODE	TEMP_AVG	LIGHT_COUNT	LIGHT_MODE	LIGHT_AVG	PRESS_COUNT	PRESS_MODE	PRESS_AVG	PREC_COUNT	PREC_MODE	PREC_AVG	days_diff
2022-01-16	288	17.0	10.0	288	1.0	10.003472222222221	288	10.0	9.96875	288	6.0	10.059027777777779	288	6.0	9.680555555555555	15
2022-01-17	288	1.0	9.239583333333334	288	10.0	10.503472222222221	288	13.0	10.440972222222221	288	12.0	10.243055555555555	288	7.0	10.097222222222221	16
2022-01-18	288	3.0	9.76388888888889	288	12.0	10.253472222222221	288	15.0	10.225694444444445	288	15.0	10.375	288	17.0	10.01736111111111	17
2022-01-19	288	9.0	9.92361111111111	288	3.0	10.027777777777779	288	14.0	10.697916666666666	288	14.0	10.291666666666666	288	14.0	9.95486111111111	18
2022-01-20	288	8.0	10.10763888888889	288	17.0	10.229166666666666	288	16.0	10.291666666666666	288	3.0	10.17013888888889	288	14.0	10.09375	19
2022-01-21	288	15.0	9.9375	288	4.0	10.152777777777779	288	2.0	10.427083333333334	288	4.0	9.60763888888889	288	13.0	10.256944444444445	20
2022-01-22	288	10.0	10.027777777777779	288	6.0	9.850694444444445	288	4.0	9.524305555555555	288	1.0	9.746527777777779	288	19.0	10.10763888888889	21
2022-01-23	288	10.0	10.024305555555555	288	4.0	9.847222222222221	288	11.0	10.225694444444445	288	13.0	9.993055555555555	288	13.0	10.104166666666666	22
2022-01-24	288	15.0	10.01736111111111	288	17.0	10.413194444444445	288	14.0	9.98263888888889	288	11.0	10.291666666666666	288	2.0	9.65625	23
2022-01-25	288	4.0	9.854166666666666	288	16.0	10.229166666666666	288	5.0	9.444444444444445	288	1.0	9.40625	288	11.0	10.76388888888889	24
2022-01-26	288	15.0	10.586805555555555	288	3.0	10.555555555555555	288	1.0	9.92013888888889	288	7.0	9.722222222222221	288	2.0	9.96875	25
2022-01-27	288	12.0	10.375	288	17.0	10.625	288	5.0	10.15625	288	11.0	9.746527777777779	288	5.0	10.152777777777779	26
2022-01-28	288	6.0	10.010416666666666	288	8.0	10.121527777777779	288	6.0	9.79513888888889	288	12.0	10.354166666666666	288	6.0	9.854166666666666	27
2022-01-29	288	10.0	10.104166666666666	288	12.0	10.23263888888889	288	14.0	10.177083333333334	288	3.0	10.1875	288	5.0	10.309027777777779	28
2022-01-30	288	6.0	9.909722222222221	288	16.0	10.284722222222221	288	7.0	9.89236111111111	288	1.0	9.70138888888889	288	3.0	10.145833333333334	29
2022-01-31	288	12.0	10.354166666666666	288	9.0	10.121527777777779	288	13.0	9.597222222222221	288	13.0	10.270833333333334	288	2.0	10.190972222222221	30
2022-02-01	288	5.0	10.215277777777779	288	11.0	9.989583333333334	288	3.0	9.597222222222221	288	8.0	9.819444444444445	288	5.0	9.90625	31
2022-02-02	288	1.0	9.913194444444445	288	2.0	10.065972222222221	288	9.0	9.854166666666666	288	9.0	9.565972222222221	288	11.0	11.03125	32
2022-02-03	288	16.0	10.0625	288	8.0	9.833333333333334	288	18.0	10.475694444444445	288	6.0	9.65625	288	15.0	10.239583333333334	33
2022-02-04	288	18.0	11.020833333333334	288	12.0	9.95486111111111	288	6.0	9.635416666666666	288	18.0	10.309027777777779	288	10.0	9.916666666666666	34
2022-02-05	288	7.0	10.128472222222221	288	2.0	9.628472222222221	288	8.0	9.88888888888889	288	6.0	9.475694444444445	288	2.0	9.70486111111111	35
2022-02-06	288	2.0	9.152777777777779	288	6.0	9.725694444444445	288	9.0	10.291666666666666	288	8.0	10.072916666666666	288	11.0	10.4375	36
2022-02-07	288	4.0	9.819444444444445	288	11.0	10.385416666666666	288	1.0	9.59375	288	14.0	10.45138888888889	288	7.0	10.03125	37
2022-02-08	288	2.0	10.21875	288	4.0	10.395833333333334	288	18.0	10.395833333333334	288	19.0	10.427083333333334	288	16.0	10.020833333333334	38
2022-02-09	288	2.0	9.42361111111111	288	11.0	9.98263888888889	288	1.0	10.190972222222221	288	17.0	10.385416666666666	288	3.0	9.45138888888889	39
2022-02-10	288	9.0	9.85763888888889	288	11.0	10.32638888888889	288	14.0	9.916666666666666	288	4.0	9.40625	288	5.0	9.23263888888889	40
2022-02-11	288	5.0	9.53125	288	6.0	9.902777777777779	288	13.0	10.461805555555555	288	8.0	9.961805555555555	288	1.0	9.590277777777779	41
2022-02-12	288	12.0	9.777777777777779	288	2.0	9.447916666666666	288	1.0	9.121527777777779	288	17.0	10.1875	288	6.0	9.11111111111111	42
2022-02-13	288	11.0	10.684027777777779	288	5.0	9.618055555555555	288	9.0	10.225694444444445	288	18.0	10.850694444444445	288	1.0	9.815972222222221	43
2022-02-14	288	17.0	9.836805555555555	288	7.0	9.597222222222221	288	13.0	10.40625	288	3.0	9.916666666666666	288	9.0	9.690972222222221	44
2022-02-15	288	6.0	9.774305555555555	288	8.0	10.128472222222221	288	4.0	10.038194444444445	288	12.0	10.67361111111111	288	10.0	9.993055555555555	45
2022-02-16	288	16.0	10.430555555555555	288	18.0	10.04861111111111	288	4.0	9.652777777777779	288	3.0	9.881944444444445	288	9.0	9.98263888888889	46
2022-02-17	288	13.0	10.26736111111111	288	3.0	9.57986111111111	288	11.0	10.333333333333334	288	17.0	10.069444444444445	288	14.0	10.072916666666666	47
2022-02-18	288	2.0	9.222222222222221	288	2.0	9.395833333333334	288	17.0	10.427083333333334	288	10.0	10.29513888888889	288	9.0	9.309027777777779	48
2022-02-19	288	11.0	9.979166666666666	288	18.0	10.243055555555555	288	14.0	10.503472222222221	288	9.0	9.95138888888889	288	7.0	9.993055555555555	49
2022-02-20	1	12.0	12.0	1	15.0	15.0	1	10.0	10.0	1	19.0	19.0	1	16.0	16.0	50
